@relation dataOccupancyPreprocessedNoDate

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {0,1}

@data
-0.120435,-1.040134,-0.565269,-0.696849,-1.074041,0
-0.098138,-1.05123,-0.565269,-0.701863,-1.07881,0
-0.120435,-1.040134,-0.565269,-0.725266,-1.074041,0
-0.120435,-1.040134,-0.565269,-0.71245,-1.074041,0
-0.102597,-1.040134,-0.565269,-0.696849,-1.069052,0
-0.120435,-1.040134,-0.565269,-0.694341,-1.074041,0
-0.120435,-1.049011,-0.565269,-0.704872,-1.082833,0
-0.120435,-1.040134,-0.565269,-0.722759,-1.074041,0
-0.120435,-1.040134,-0.565269,-0.721366,-1.074041,0
-0.120435,-1.040134,-0.565269,-0.719415,-1.074041,0
-0.120435,-1.054929,-0.565269,-0.707993,-1.088694,0
-0.120435,-1.040134,-0.565269,-0.700192,-1.074041,0
-0.098138,-1.045682,-0.565269,-0.706042,-1.073307,0
-0.102597,-1.053449,-0.565269,-0.700192,-1.082255,0
-0.090706,-1.062326,-0.565269,-0.703535,-1.087744,0
-0.120435,-1.062326,-0.565269,-0.701306,-1.09602,0
-0.075841,-1.062326,-0.565269,-0.706042,-1.083602,0
-0.098138,-1.067369,-0.565269,-0.719415,-1.094817,0
-0.075841,-1.062326,-0.565269,-0.715236,-1.083602,0
-0.049085,-1.06636,-0.565269,-0.72092,-1.08015,0
-0.060977,-1.062326,-0.565269,-0.723594,-1.079455,0
-0.053544,-1.067369,-0.565269,-0.736132,-1.082397,0
-0.075841,-1.062326,-0.565269,-0.727773,-1.083602,0
-0.08476,-1.062326,-0.565269,-0.719583,-1.086088,0
-0.090706,-1.06905,-0.565269,-0.728052,-1.094417,0
-0.120435,-1.072413,-0.565269,-0.731117,-1.10601,0
-0.060977,-1.06905,-0.565269,-0.726938,-1.08614,0
-0.075841,-1.062326,-0.565269,-0.731953,-1.083602,0
-0.090706,-1.062326,-0.565269,-0.720251,-1.087744,0
-0.075841,-1.072413,-0.565269,-0.735296,-1.09362,0
-0.120435,-1.06636,-0.565269,-0.740979,-1.100016,0
-0.120435,-1.067369,-0.565269,-0.742818,-1.101015,0
-0.120435,-1.067369,-0.565269,-0.732788,-1.101015,0
-0.098138,-1.072413,-0.565269,-0.736132,-1.099819,0
-0.120435,-1.072413,-0.565269,-0.730281,-1.10601,0
-0.120435,-1.062326,-0.565269,-0.729445,-1.09602,0
-0.120435,-1.077456,-0.565269,-0.718022,-1.111005,0
-0.120435,-1.0825,-0.565269,-0.721087,-1.116,0
-0.120435,-1.067369,-0.565269,-0.713565,-1.101015,0
-0.120435,-1.072413,-0.565269,-0.711057,-1.10601,0
-0.120435,-1.0825,-0.565269,-0.721923,-1.116,0
-0.120435,-1.0825,-0.565269,-0.723594,-1.116,0
-0.120435,-1.0825,-0.565269,-0.729167,-1.116,0
-0.120435,-1.07443,-0.565269,-0.724932,-1.108008,0
-0.120435,-1.0825,-0.565269,-0.715236,-1.116,0
-0.120435,-1.0825,-0.565269,-0.741425,-1.116,0
-0.120435,-1.0825,-0.565269,-0.733624,-1.116,0
-0.120435,-1.0825,-0.565269,-0.728609,-1.116,0
-0.120435,-1.0825,-0.565269,-0.733624,-1.116,0
-0.120435,-1.0825,-0.565269,-0.738305,-1.116,0
-0.120435,-1.0825,-0.565269,-0.738082,-1.116,0
-0.120435,-1.0825,-0.565269,-0.736967,-1.116,0
-0.120435,-1.0825,-0.565269,-0.725266,-1.116,0
-0.120435,-1.0825,-0.565269,-0.716072,-1.116,0
-0.120435,-1.077456,-0.565269,-0.720251,-1.111005,0
-0.145209,-1.0825,-0.565269,-0.71858,-1.122854,0
-0.145209,-1.0825,-0.565269,-0.728609,-1.122854,0
-0.120435,-1.0825,-0.565269,-0.726102,-1.116,0
-0.145209,-1.096621,-0.565269,-0.726938,-1.136818,0
-0.145209,-1.087039,-0.565269,-0.736967,-1.127343,0
-0.153467,-1.088552,-0.565269,-0.739475,-1.131119,0
-0.194758,-1.096117,-0.565269,-0.741146,-1.149959,0
-0.145209,-1.087039,-0.565269,-0.733624,-1.127343,0
-0.169983,-1.091578,-0.565269,-0.731953,-1.138663,0
-0.179893,-1.093393,-0.565269,-0.726938,-1.143184,0
-0.1865,-1.088552,-0.565269,-0.730281,-1.140227,0
-0.120435,-1.0825,-0.565269,-0.726938,-1.116,0
-0.145209,-1.087039,-0.565269,-0.740311,-1.127343,0
-0.194758,-1.091578,-0.565269,-0.73446,-1.145485,0
-0.145209,-1.087039,-0.565269,-0.739475,-1.127343,0
-0.194758,-1.096117,-0.565269,-0.757027,-1.149959,0
-0.169983,-1.087039,-0.565269,-0.752848,-1.134181,0
-0.153467,-1.088552,-0.565269,-0.738082,-1.131119,0
-0.179893,-1.093393,-0.565269,-0.728275,-1.143184,0
-0.1865,-1.094604,-0.565269,-0.739196,-1.146196,0
-0.169983,-1.091578,-0.565269,-0.755355,-1.138663,0
-0.169983,-1.091578,-0.565269,-0.763713,-1.138663,0
-0.169983,-1.091578,-0.565269,-0.742818,-1.138663,0
-0.1865,-1.094604,-0.565269,-0.724709,-1.146196,0
-0.169983,-1.091578,-0.565269,-0.743654,-1.138663,0
-0.194758,-1.096117,-0.565269,-0.745325,-1.149959,0
-0.219532,-1.100656,-0.565269,-0.741648,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.726938,-1.161232,0
-0.219532,-1.096117,-0.565269,-0.736132,-1.156765,0
-0.219532,-1.100656,-0.565269,-0.742539,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.753684,-1.161232,0
-0.219532,-1.096117,-0.565269,-0.754519,-1.156765,0
-0.219532,-1.100656,-0.565269,-0.735296,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.722759,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.722759,-1.161232,0
-0.1865,-1.094604,-0.565269,-0.734739,-1.146196,0
-0.219532,-1.100656,-0.565269,-0.736967,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.74449,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.754519,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.757863,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.752569,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.740311,-1.161232,0
-0.244306,-1.096117,-0.565269,-0.752012,-1.163561,0
-0.219532,-1.096117,-0.565269,-0.752012,-1.156765,0
-0.244306,-1.087039,-0.565269,-0.747833,-1.154641,0
-0.239351,-1.089762,-0.565269,-0.741648,-1.155956,0
-0.219532,-1.094604,-0.565269,-0.734739,-1.155276,0
-0.219532,-1.088552,-0.565269,-0.740311,-1.149319,0
-0.219532,-1.100656,-0.565269,-0.742818,-1.161232,0
-0.244306,-1.100656,-0.565269,-0.741146,-1.168022,0
-0.26908,-1.087039,-0.565269,-0.727773,-1.161442,0
-0.219532,-1.100656,-0.565269,-0.730281,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.738639,-1.161232,0
-0.252564,-1.094604,-0.565269,-0.75034,-1.164339,0
-0.244306,-1.087039,-0.565269,-0.761206,-1.154641,0
-0.219532,-1.100656,-0.565269,-0.759534,-1.161232,0
-0.219532,-1.087039,-0.565269,-0.735296,-1.14783,0
-0.219532,-1.097025,-0.565269,-0.74566,-1.157658,0
-0.219532,-1.100656,-0.565269,-0.743654,-1.161232,0
-0.219532,-1.088552,-0.565269,-0.742539,-1.149319,0
-0.219532,-1.100656,-0.565269,-0.752848,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.751678,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.748111,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.75034,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.751176,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.742539,-1.161232,0
-0.239351,-1.100656,-0.565269,-0.736299,-1.166664,0
-0.219532,-1.100656,-0.565269,-0.726938,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.736967,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.739475,-1.161232,0
-0.219532,-1.096117,-0.565269,-0.740311,-1.156765,0
-0.219532,-1.096117,-0.565269,-0.743654,-1.156765,0
-0.219532,-1.100656,-0.565269,-0.753684,-1.161232,0
-0.239351,-1.097025,-0.565269,-0.763045,-1.163095,0
-0.252564,-1.088552,-0.565269,-0.762599,-1.158395,0
-0.219532,-1.100656,-0.565269,-0.746997,-1.161232,0
-0.219532,-1.087039,-0.565269,-0.726938,-1.14783,0
-0.219532,-1.0825,-0.565269,-0.735296,-1.143363,0
-0.219532,-1.0825,-0.565269,-0.735853,-1.143363,0
-0.26908,-1.0825,-0.565269,-0.75034,-1.156988,0
-0.26908,-1.0825,-0.565269,-0.745325,-1.156988,0
-0.293855,-1.096117,-0.565269,-0.738639,-1.177127,0
-0.244306,-1.0825,-0.565269,-0.752012,-1.15018,0
-0.219532,-1.0825,-0.565269,-0.749226,-1.143363,0
-0.244306,-1.0825,-0.565269,-0.728609,-1.15018,0
-0.252564,-1.0825,-0.565269,-0.735853,-1.15245,0
-0.239351,-1.089762,-0.565269,-0.742317,-1.155956,0
-0.285597,-1.088552,-0.565269,-0.728052,-1.167454,0
-0.244306,-1.100656,-0.565269,-0.746161,-1.168022,0
-0.244306,-1.0825,-0.565269,-0.733624,-1.15018,0
-0.293855,-1.087039,-0.565269,-0.731395,-1.168234,0
-0.219532,-1.100656,-0.565269,-0.724709,-1.161232,0
-0.219532,-1.089762,-0.565269,-0.729612,-1.15051,0
-0.259171,-1.0825,-0.565269,-0.748334,-1.154266,0
-0.219532,-1.0825,-0.565269,-0.748111,-1.143363,0
-0.26908,-1.0825,-0.565269,-0.746997,-1.156988,0
-0.26908,-1.0825,-0.565269,-0.736967,-1.156988,0
-0.219532,-1.0825,-0.565269,-0.736967,-1.143363,0
-0.293855,-1.087039,-0.565269,-0.736967,-1.168234,0
-0.293855,-1.0825,-0.565269,-0.741146,-1.163787,0
-0.29881,-1.0825,-0.565269,-0.730281,-1.165146,0
-0.318629,-1.087039,-0.565269,-0.728609,-1.175016,0
-0.318629,-1.0825,-0.565269,-0.73251,-1.170577,0
-0.293855,-1.0825,-0.565269,-0.733624,-1.163787,0
-0.219532,-1.088552,-0.565269,-0.738082,-1.149319,0
-0.318629,-1.100656,-0.565269,-0.741982,-1.188335,0
-0.219532,-1.096117,-0.565269,-0.741146,-1.156765,0
-0.259171,-1.100656,-0.565269,-0.743654,-1.172091,0
-0.219532,-1.100656,-0.565269,-0.735853,-1.161232,0
-0.252564,-1.100656,-0.565269,-0.743654,-1.170283,0
-0.252564,-1.100656,-0.565269,-0.746997,-1.170283,0
-0.244306,-1.100656,-0.565269,-0.762877,-1.168022,0
-0.26908,-1.091578,-0.565269,-0.752012,-1.165895,0
-0.219532,-1.091578,-0.565269,-0.74449,-1.152297,0
-0.219532,-1.096117,-0.565269,-0.736967,-1.156765,0
-0.219532,-1.100656,-0.565269,-0.735296,-1.161232,0
-0.252564,-1.100656,-0.565269,-0.723594,-1.170283,0
-0.219532,-1.100656,-0.565269,-0.734961,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.731395,-1.161232,0
-0.219532,-1.11276,-0.565269,-0.746328,-1.173145,0
-0.219532,-1.115786,-0.565269,-0.754519,-1.176123,0
-0.219532,-1.12083,-0.565269,-0.751455,-1.181086,0
-0.219532,-1.12083,-0.565269,-0.752569,-1.181086,0
-0.219532,-1.115786,-0.565269,-0.757863,-1.176123,0
-0.219532,-1.12083,-0.565269,-0.758698,-1.181086,0
-0.239351,-1.11276,-0.565269,-0.753684,-1.178562,0
-0.252564,-1.114105,-0.565269,-0.762599,-1.183491,0
-0.219532,-1.12083,-0.565269,-0.75034,-1.181086,0
-0.252564,-1.12083,-0.565269,-0.753684,-1.190096,0
-0.219532,-1.110743,-0.565269,-0.756191,-1.171159,0
-0.244306,-1.115786,-0.565269,-0.767056,-1.182889,0
-0.244306,-1.12083,-0.565269,-0.763713,-1.187845,0
-0.219532,-1.12083,-0.565269,-0.763713,-1.181086,0
-0.219532,-1.12083,-0.565269,-0.752569,-1.181086,0
-0.219532,-1.114105,-0.565269,-0.743654,-1.174468,0
-0.219532,-1.115786,-0.565269,-0.756191,-1.176123,0
-0.219532,-1.12083,-0.565269,-0.769564,-1.181086,0
-0.244306,-1.105699,-0.565269,-0.767892,-1.172978,0
-0.244306,-1.105699,-0.565269,-0.768728,-1.172978,0
-0.219532,-1.114105,-0.565269,-0.757027,-1.174468,0
-0.244306,-1.115786,-0.565269,-0.753684,-1.182889,0
-0.26908,-1.100656,-0.565269,-0.765385,-1.174802,0
-0.252564,-1.100656,-0.565269,-0.757027,-1.170283,0
-0.293855,-1.100656,-0.565269,-0.762042,-1.181573,0
-0.259171,-1.100656,-0.565269,-0.763713,-1.172091,0
-0.219532,-1.100656,-0.565269,-0.759256,-1.161232,0
-0.285597,-1.100656,-0.565269,-0.761484,-1.179317,0
-0.239351,-1.100656,-0.565269,-0.762376,-1.166664,0
-0.219532,-1.100656,-0.565269,-0.75034,-1.161232,0
-0.219532,-1.100656,-0.565269,-0.752848,-1.161232,0
-0.259171,-1.100656,-0.565269,-0.755021,-1.172091,0
-0.26908,-1.100656,-0.565269,-0.745325,-1.174802,0
-0.219532,-1.100656,-0.565269,-0.761484,-1.161232,0
-0.239351,-1.100656,-0.565269,-0.759033,-1.166664,0
-0.219532,-1.100656,-0.565269,-0.759256,-1.161232,0
-0.244306,-1.100656,-0.565269,-0.762042,-1.168022,0
-0.252564,-1.094604,-0.565269,-0.736967,-1.164339,0
-0.244306,-1.087039,-0.565269,-0.758698,-1.154641,0
-0.219532,-1.096117,-0.565269,-0.763713,-1.156765,0
-0.285597,-1.100656,-0.565269,-0.754798,-1.179317,0
-0.259171,-1.100656,-0.565269,-0.747666,-1.172091,0
-0.219532,-1.100656,-0.565269,-0.757027,-1.161232,0
-0.244306,-1.100656,-0.565269,-0.765385,-1.168022,0
-0.293855,-1.091578,-0.565269,-0.751176,-1.17268,0
-0.293855,-1.087039,-0.565269,-0.764549,-1.168234,0
-0.318629,-1.0825,-0.565269,-0.769285,-1.170577,0
-0.293855,-1.0825,-0.565269,-0.761206,-1.163787,0
-0.318629,-1.0825,-0.565269,-0.769564,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.772907,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.768728,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.775972,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.777086,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.755912,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.762042,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.774412,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.779594,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.763713,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.771235,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.779761,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.769285,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.779594,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.785444,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.775972,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.774579,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.774579,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.769842,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.768171,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.778758,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.774579,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.779761,-1.170577,0
-0.318629,-1.0825,-0.565269,-0.778201,-1.170577,0
-0.318629,-1.077456,-0.565269,-0.767056,-1.165644,0
-0.318629,-1.062326,-0.565269,-0.747833,-1.150844,0
-0.318629,-1.06905,-0.565269,-0.765942,-1.157422,0
-0.318629,-1.067369,-0.565269,-0.766221,-1.155777,0
-0.318629,-1.062326,-0.565269,-0.754519,-1.150844,0
-0.318629,-1.067369,-0.565269,-0.768728,-1.155777,0
-0.318629,-1.062326,-0.565269,-0.782937,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.777086,-1.150844,0
-0.318629,-1.0825,-0.565269,-0.785444,-1.170577,0
-0.318629,-1.075775,-0.565269,-0.798817,-1.163999,0
-0.318629,-1.077456,-0.565269,-0.815533,-1.165644,0
-0.318629,-1.077456,-0.565269,-0.782101,-1.165644,0
-0.318629,-1.06905,-0.565269,-0.784887,-1.157422,0
-0.318629,-1.062326,-0.565269,-0.790459,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.783773,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.778201,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.772071,-1.150844,0
-0.318629,-1.072413,-0.565269,-0.764549,-1.16071,0
-0.318629,-1.06636,-0.565269,-0.780429,-1.154791,0
-0.318629,-1.062326,-0.565269,-0.78628,-1.150844,0
-0.354965,-1.06905,-0.565269,-0.769285,-1.167393,0
-0.318629,-1.062326,-0.565269,-0.7704,-1.150844,0
-0.318629,-1.077456,-0.565269,-0.783773,-1.165644,0
-0.318629,-1.06636,-0.565269,-0.78979,-1.154791,0
-0.318629,-1.06905,-0.565269,-0.796031,-1.157422,0
-0.318629,-1.062326,-0.565269,-0.790459,-1.150844,0
-0.318629,-1.072413,-0.565269,-0.794471,-1.16071,0
-0.318629,-1.062326,-0.565269,-0.789345,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.782937,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.792465,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.801325,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.782658,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.774857,-1.150844,0
-0.34043,-1.06636,-0.565269,-0.788453,-1.160779,0
-0.362232,-1.070395,-0.565269,-0.797146,-1.170697,0
-0.34043,-1.061922,-0.565269,-0.798483,-1.156444,0
-0.318629,-1.062326,-0.565269,-0.787952,-1.150844,0
-0.3913,-1.075775,-0.565269,-0.787116,-1.183892,0
-0.318629,-1.062326,-0.565269,-0.792131,-1.150844,0
-0.34043,-1.061922,-0.565269,-0.789122,-1.156444,0
-0.3913,-1.075775,-0.565269,-0.782658,-1.183892,0
-0.400384,-1.061821,-0.565269,-0.804668,-1.172794,0
-0.362232,-1.057484,-0.565269,-0.776417,-1.158102,0
-0.345881,-1.062326,-0.565269,-0.768728,-1.158336,0
-0.354965,-1.061653,-0.565269,-0.754798,-1.160174,0
-0.318629,-1.062326,-0.565269,-0.762877,-1.150844,0
-0.400384,-1.071908,-0.565269,-0.779594,-1.18261,0
-0.354965,-1.047532,-0.565269,-0.783773,-1.146393,0
-0.34043,-1.044573,-0.565269,-0.807844,-1.139497,0
-0.318629,-1.049011,-0.565269,-0.803163,-1.13782,0
-0.318629,-1.057887,-0.565269,-0.787784,-1.146503,0
-0.345881,-1.061821,-0.565269,-0.787952,-1.157843,0
-0.373132,-1.072413,-0.565269,-0.792966,-1.175649,0
-0.318629,-1.053449,-0.565269,-0.791796,-1.142162,0
-0.318629,-1.062326,-0.565269,-0.793802,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.795474,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.791573,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.782101,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.778758,-1.150844,0
-0.318629,-1.054929,-0.565269,-0.784887,-1.143609,0
-0.318629,-1.05123,-0.565269,-0.803275,-1.139991,0
-0.318629,-1.062326,-0.565269,-0.787116,-1.150844,0
-0.345881,-1.061821,-0.565269,-0.779594,-1.157843,0
-0.318629,-1.047532,-0.565269,-0.777086,-1.136373,0
-0.318629,-1.049011,-0.565269,-0.78511,-1.13782,0
-0.318629,-1.062326,-0.565269,-0.79826,-1.150844,0
-0.318629,-1.062326,-0.565269,-0.79631,-1.150844,0
-0.345881,-1.062326,-0.565269,-0.795474,-1.158336,0
-0.345881,-1.056778,-0.565269,-0.787952,-1.152918,0
-0.318629,-1.040134,-0.565269,-0.787116,-1.129137,0
-0.318629,-1.044573,-0.565269,-0.804501,-1.133479,0
-0.384033,-1.057887,-0.565269,-0.789122,-1.164482,0
-0.400384,-1.072413,-0.565269,-0.795474,-1.183101,0
-0.427636,-1.062326,-0.565269,-0.808011,-1.180743,0
-0.427636,-1.062326,-0.565269,-0.807175,-1.180743,0
-0.427636,-1.062326,-0.565269,-0.797146,-1.180743,0
-0.427636,-1.062326,-0.565269,-0.78628,-1.180743,0
-0.427636,-1.062326,-0.565269,-0.795474,-1.180743,0
-0.427636,-1.040134,-0.565269,-0.792966,-1.159185,0
-0.427636,-1.047532,-0.565269,-0.806061,-1.166371,0
-0.427636,-1.040134,-0.565269,-0.808513,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.795474,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.788453,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.791573,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.799374,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.780429,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.785444,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.771235,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.780429,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.791295,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.791295,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.78823,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.793802,-1.159185,0
-0.467274,-1.040134,-0.565269,-0.80985,-1.170066,0
-0.427636,-1.040134,-0.565269,-0.80216,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.807175,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.793802,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.792966,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.799151,-1.159185,0
-0.427636,-1.047532,-0.565269,-0.792688,-1.166371,0
-0.427636,-1.040134,-0.565269,-0.785779,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.787952,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.78979,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.784608,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.779594,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.777922,-1.159185,0
-0.427636,-1.045682,-0.565269,-0.782101,-1.164575,0
-0.427636,-1.047532,-0.565269,-0.775972,-1.166371,0
-0.427636,-1.040134,-0.565269,-0.782101,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.79514,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.802718,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.791128,-1.159185,0
-0.427636,-1.047532,-0.565269,-0.796031,-1.166371,0
-0.427636,-1.045682,-0.565269,-0.794471,-1.164575,0
-0.427636,-1.040134,-0.565269,-0.785444,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.793802,-1.159185,0
-0.427636,-1.045682,-0.565269,-0.794638,-1.164575,0
-0.427636,-1.05123,-0.565269,-0.788787,-1.169964,0
-0.427636,-1.054929,-0.565269,-0.792688,-1.173557,0
-0.427636,-1.040134,-0.565269,-0.801325,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.80216,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.798817,-1.159185,0
-0.427636,-1.049011,-0.565269,-0.789122,-1.167808,0
-0.427636,-1.040134,-0.565269,-0.784887,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.798483,-1.159185,0
-0.427636,-1.047532,-0.565269,-0.797146,-1.166371,0
-0.427636,-1.05123,-0.565269,-0.80216,-1.169964,0
-0.427636,-1.040134,-0.565269,-0.801157,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.774857,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.784887,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.777086,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.78628,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.787784,-1.159185,0
-0.427636,-1.054929,-0.565269,-0.779315,-1.173557,0
-0.427636,-1.045682,-0.565269,-0.787116,-1.164575,0
-0.427636,-1.040134,-0.565269,-0.794917,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.799653,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.795474,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.78628,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.790459,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.794638,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.771514,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.769731,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.789623,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.782937,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.788787,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.774579,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.780429,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.789623,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.793134,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.790459,-1.159185,0
-0.45241,-1.040134,-0.565269,-0.785444,-1.165989,0
-0.427636,-1.040134,-0.565269,-0.793802,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.789623,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.797981,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.800489,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.800489,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.80216,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.790459,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.781544,-1.159185,0
-0.427636,-1.040134,-0.565269,-0.782658,-1.159185,0
-0.45241,-1.040134,-0.565269,-0.780429,-1.165989,0
-0.45241,-1.040134,-0.565269,-0.792966,-1.165989,0
-0.477184,-1.025004,-0.565269,-0.787952,-1.15813,0
-0.501958,-1.019961,-0.565269,-0.79631,-1.160061,0
-0.501958,-1.019961,-0.565269,-0.791295,-1.160061,0
-0.460668,-1.019961,-0.565269,-0.777086,-1.148696,0
-0.477184,-1.019961,-0.565269,-0.77625,-1.153245,0
-0.45241,-1.025004,-0.565269,-0.778758,-1.151312,0
-0.526733,-1.019961,-0.565269,-0.781767,-1.166867,0
-0.526733,-1.019961,-0.565269,-0.792131,-1.166867,0
-0.526733,-1.019961,-0.565269,-0.788787,-1.166867,0
-0.4937,-1.019961,-0.565269,-0.787116,-1.15779,0
-0.526733,-1.019961,-0.565269,-0.78979,-1.166867,0
-0.4937,-1.019961,-0.565269,-0.794917,-1.15779,0
-0.526733,-1.019961,-0.565269,-0.792966,-1.166867,0
-0.526733,-1.014917,-0.565269,-0.772071,-1.161997,0
-0.526733,-1.013236,-0.565269,-0.771514,-1.160374,0
-0.526733,-1.00483,-0.565269,-0.780429,-1.152258,0
-0.526733,-0.999787,-0.565269,-0.794471,-1.147389,0
-0.526733,-0.999787,-0.565269,-0.790459,-1.147389,0
-0.526733,-0.999787,-0.565269,-0.791295,-1.147389,0
-0.526733,-0.999787,-0.565269,-0.782658,-1.147389,0
-0.526733,-0.999787,-0.565269,-0.775415,-1.147389,0
-0.526733,-1.009874,-0.565269,-0.797981,-1.157128,0
